dmd_id,month, year, count
35651211000001102,11,2023,93017
35651411000001103,3,2021,98788
35651611000001100,9,2022,39404
35651811000001101,11,2021,70202
35652011000001104,3,2020,66910
35652211000001109,9,2021,94227
35653211000001103,4,2022,36734
35653711000001105,1,2018,121992
35653911000001107,8,2020,39987
35654111000001106,6,2018,17103
35654611000001103,10,2021,94771
35656711000001103,2,2018,37738
35657011000001102,4,2023,55561
35657211000001107,7,2022,42226
35657411000001106,4,2018,37450
35657611000001109,4,2018,64288
35658011000001101,4,2023,122934
35658211000001106,8,2022,82858
356611000001102,10,2019,48957
35671811000001104,9,2019,26876
35672111000001101,12,2023,111584
356722003,11,2021,26437
35672611000001109,10,2019,53140
35672911000001103,10,2020,62809
35688211000001101,2,2023,73362
35688811000001100,9,2019,112613
35689011000001101,7,2022,100745
356911000001108,12,2021,25476
357011000001107,6,2022,13650
35711000001100,4,2020,36410
357211000001102,12,2021,105615
35721411000001107,4,2019,75770
35721611000001105,4,2021,44491
35721811000001109,3,2019,50656
35722411000001102,12,2020,70888
35722811000001100,5,2023,98060
35723111000001101,1,2023,77155
35723411000001106,11,2019,96414
35723611000001109,6,2018,113431
35723811000001108,8,2022,51155
35724011000001100,2,2020,120116
35724211000001105,2,2019,32641
35725211000001106,5,2020,54781
35749011000001101,8,2020,64343
35749911000001102,4,2021,21582
35750211000001101,2,2023,43962
35751111000001101,4,2021,113373
357611000001100,7,2021,84791
35773011000001103,11,2020,80140
35773911000001104,6,2022,117321
35775211000001107,12,2021,7101
35777211000001104,5,2021,64549
35789111000001109,12,2019,23999
35790511000001107,1,2023,91674
35802411000001109,1,2021,36487
35806911000001102,7,2019,1216
35807411000001107,2,2020,79205
35807811000001109,7,2021,79845
35808011000001102,6,2019,591
35811000001108,2,2023,47352
358111000001109,12,2022,104969
35825311000001101,8,2018,99849
35827611000001104,4,2020,46257
35829211000001107,2,2023,97551
358311000001106,9,2022,72772
35834311000001103,10,2019,80426
35836511000001103,6,2018,6296
35836711000001108,8,2018,92956
35836911000001105,2,2022,79369
35837111000001105,3,2020,66657
35837911000001108,6,2019,75102
35841711000001101,5,2021,48473
35841911000001104,12,2020,30871
35842411000001102,12,2019,49998
35842911000001105,4,2018,45564
35847611000001101,11,2019,20245
35850211000001104,10,2019,89097
35850411000001100,5,2019,35817
35850611000001102,2,2022,1570
35851011000001100,8,2020,16677
35851611000001107,10,2023,84138
35852211000001103,6,2020,97174
35852411000001104,9,2018,102519
35855211000001108,9,2018,3164
35856211000001102,7,2020,117482
35858111000001107,9,2021,21631
35859711000001104,8,2020,111067
35860011000001100,1,2018,52342
35860411000001109,2,2019,65569
35860611000001107,9,2020,88504
35860811000001106,11,2022,67880
35861011000001109,5,2021,36240
35861211000001104,5,2022,52537
35861411000001100,11,2022,13333
35861611000001102,12,2020,69564
35861911000001108,6,2018,43753
358811000001102,10,2021,99548
359011000001103,8,2019,115409
359063004,9,2021,71711
359064005,2,2018,12356
35906711000001107,5,2023,93522
35906911000001109,4,2023,3060
35913211000001105,11,2022,26098
35922711000001100,3,2018,65613
35923011000001106,2,2018,25339
35923211000001101,3,2020,22047
35923411000001102,8,2018,82377
359311000001100,5,2023,108527
359411000001107,8,2023,62427
35941411000001104,8,2018,105955
35941611000001101,11,2023,82816
35942011000001100,6,2020,90542
35942811000001106,4,2019,39656
35943011000001109,10,2019,56046
35943211000001104,10,2021,5578
35943611000001102,3,2023,429
35949011000001107,7,2019,6019
35949811000001101,6,2021,112864
359611000001105,10,2018,58443
3597411000001101,8,2021,36331
35978611000001105,10,2021,51866
35979911000001107,9,2023,7785
35980911000001107,2,2022,1148
35981611000001106,6,2023,85207
35989211000001105,2,2019,20933
35989811000001106,6,2021,55306
35990511000001101,12,2023,750
35992911000001107,9,2020,18571
35994411000001106,5,2019,108607
35994611000001109,9,2023,87033
35994811000001108,4,2019,121251
35995011000001103,2,2022,21285
35995211000001108,6,2020,89568
35995611000001105,11,2021,117125
35995811000001109,4,2019,85123
35995911000001104,1,2022,99318
35996211000001102,12,2018,74876
35997611000001103,6,2023,119698
35998111000001107,2,2020,61057
36002011000001102,5,2020,119291
36005511000001104,6,2018,22643
36011000001106,4,2018,85338
360111000001101,9,2022,77465
36011911000001106,8,2019,34916
36012111000001103,3,2022,61698
36014711000001107,2,2023,17599
3601611000001101,10,2021,122638
36017811000001108,7,2021,67400
36019811000001100,3,2021,108564
36025511000001109,7,2023,39598
36025711000001104,4,2022,51319
36025911000001102,2,2020,92344
36026111000001106,5,2022,122646
360311000001104,1,2019,58142
3603411000001100,10,2023,16968
36042511000001100,4,2021,24562
36042811000001102,4,2023,14191
36043011000001104,7,2021,49239
36043211000001109,4,2021,33450
36043411000001108,11,2022,87781
36043611000001106,8,2022,65213
36043811000001105,3,2018,110065
36044211000001107,6,2019,85656
36046011000001107,5,2019,23154
36046211000001102,11,2022,57706
360711000001100,7,2023,117259
36080311000001102,12,2018,71953
36081511000001101,9,2019,123411
36084811000001101,11,2021,98873
360911000001103,4,2020,74495
36105511000001109,2,2020,62817
36105711000001104,5,2019,95669
36105911000001102,5,2018,116613
36106111000001106,3,2022,90380
36106311000001108,12,2019,72818
36106511000001102,9,2022,61460
36106711000001107,12,2021,37925
36107111000001109,3,2022,118008
36107611000001101,5,2023,108104
36114011000001103,9,2019,63421
361411000001102,10,2021,29264
36166011000001109,7,2021,36156
362011000001103,10,2021,12112
36211000001101,1,2018,112392
36237611000001106,9,2020,55245
36237811000001105,5,2019,52067
36238011000001103,10,2023,110902
36238211000001108,8,2019,27368
36238411000001107,10,2021,94304
36239711000001105,10,2023,30703
36241611000001103,12,2022,101927
36311000001109,2,2019,31320
3631711000001102,6,2018,4035
363211000001102,3,2020,94080
36327511000001104,5,2020,37199
3632811000001101,10,2019,83432
3633211000001108,1,2022,99945
3633611000001105,1,2020,92487
36345111000001101,12,2022,69065
36349011000001100,8,2021,22218
36350711000001107,5,2019,84338
36351511000001109,6,2023,8772
36353011000001100,9,2022,114795
36354011000001103,1,2023,4778
36354411000001107,10,2019,99990
36355411000001108,6,2018,57290
3636311000001109,2,2023,110566
3637111000001105,1,2022,86722
3637411000001100,9,2020,31410
36376511000001102,11,2023,39612
36377411000001104,11,2021,100787
36378411000001100,9,2020,71591
3637911000001108,7,2023,80016
36379611000001106,10,2018,4780
36380511000001107,11,2022,76773
36381211000001103,3,2020,55069
36382011000001100,10,2023,120978
36383111000001105,11,2023,179
3638411000001101,6,2020,94231
3639011000001100,10,2020,79336
363911000001106,2,2019,107727
3639411000001109,3,2023,23170
36398411000001105,9,2019,120049
3640011000001107,1,2023,41837
36405511000001105,8,2018,102587
36405711000001100,7,2023,18926
36405911000001103,1,2020,1402
364111000001105,3,2019,74694
36417111000001108,6,2020,5110
3641811000001109,4,2019,38468
3642111000001107,11,2020,48493
3642611000001104,7,2020,55535
3642811000001100,6,2023,57393
3643011000001102,2,2020,62215
364311000001107,8,2022,26031
36438611000001109,11,2019,112002
36438811000001108,3,2023,114240
36439811000001101,2,2019,16737
36440011000001100,11,2020,100631
36446611000001109,2,2019,105807
36446811000001108,6,2021,88026
36447011000001104,2,2023,65167
36447411000001108,3,2023,100894
364511000001101,1,2019,110223
36453611000001101,7,2020,69235
3645811000001107,3,2023,46361
364611000001102,1,2018,98445
36464311000001102,12,2019,87483
36466111000001106,12,2023,64689
3646711000001107,7,2019,41573
36468511000001101,6,2019,75207
36468711000001106,10,2023,85431
364711000001106,6,2018,20985
3647211000001103,3,2018,109857
3647611000001101,1,2018,11267
36476211000001108,12,2019,38934
36478511000001107,12,2018,52518
3648211000001104,2,2022,121370
3648411000001100,3,2022,5451
36488711000001108,4,2023,70166
36489211000001106,9,2018,74078
36489411000001105,9,2019,72379
36489611000001108,1,2021,44222
36489811000001107,11,2018,4376
3649011000001104,3,2018,121230
36490111000001106,3,2019,5039
36490411000001101,8,2018,110403
36492111000001105,9,2021,18476
36492311000001107,11,2018,98181
36492511000001101,1,2021,110936
36492711000001106,9,2022,117192
3649411000001108,6,2022,105981
36499711000001100,6,2020,122256
36499911000001103,11,2023,52313
36500111000001102,7,2021,4431
36500311000001100,1,2023,13465
36500711000001101,4,2018,36831
36500911000001104,1,2018,77294
3650111000001105,1,2021,31333
36501111000001108,11,2022,47084
36501311000001105,5,2022,90359
36501611000001100,3,2023,50694
36501811000001101,8,2020,63086
36502011000001104,12,2021,84415
36502211000001109,12,2019,33302
36502411000001108,7,2019,81864
36502611000001106,8,2019,121876
36502811000001105,6,2018,29097
36503011000001108,4,2018,92540
36503211000001103,9,2021,34431
36503411000001104,4,2021,86841
36503611000001101,4,2021,117090
36503811000001102,8,2020,115099
3650611000001102,2,2023,1310
36506211000001105,5,2022,79917
36508411000001105,7,2021,12580
36508611000001108,2,2022,30465
36510211000001105,4,2020,119740
365111000001109,7,2018,116104
36511711000001106,4,2021,34286
36511911000001108,2,2018,63788
3651211000001105,3,2018,60542
36512111000001100,10,2022,122684
36512711000001104,9,2020,121270
36512911000001102,10,2018,66378
36513111000001106,10,2018,106300
36513711000001107,6,2018,18940
36513911000001109,1,2019,24594
36514111000001108,12,2022,30175
36514411000001103,10,2018,52242
36526411000001103,1,2018,49787
36527811000001104,9,2019,85734
36529611000001108,9,2018,8409
36531211000001108,3,2022,109126
36531411000001107,6,2022,2807
36535211000001106,9,2020,70271
36535411000001105,11,2021,5902
36535611000001108,10,2020,2900
36535811000001107,3,2022,82279
36536011000001105,1,2018,70051
36536611000001103,9,2021,53517
36536911000001109,6,2020,1271
36537111000001109,4,2021,64026
36541411000001106,1,2018,77860
36542111000001106,3,2019,70146
36546611000001102,2,2018,109681
365511000001100,9,2022,26710
3656011000001107,5,2022,45741
365611000001101,8,2020,63699
36561211000001103,7,2022,7337
36561411000001104,4,2018,44407
36562011000001100,3,2022,30211
36562211000001105,5,2023,108949
3656311000001105,3,2020,116255
36563411000001100,7,2018,6678
36567111000001102,6,2022,2363
36568211000001107,1,2021,62735
36568411000001106,8,2021,86239
3656911000001106,12,2018,114210
36569411000001103,2,2020,54244
3657111000001106,11,2021,3096
36584011000001109,5,2022,30508
3658411000001102,6,2022,82827
3658511000001103,11,2020,122500
36587711000001104,7,2019,45460
36588111000001104,8,2020,16717
36588511000001108,7,2019,62203
36590211000001106,7,2020,57091
36590511000001109,8,2018,37011
36590911000001102,6,2020,57942
365911000001107,5,2020,24918
36591111000001106,5,2021,96071
36591311000001108,9,2021,42916
3659211000001106,4,2020,31066
36592311000001104,2,2019,75292
36592611000001109,11,2022,88893
36593611000001104,10,2021,88404
3659411000001105,10,2019,92627
3659711000001104,6,2020,71470
36597211000001105,1,2019,112575
36597611000001107,2,2022,121603
36598011000001104,2,2020,91001
36598411000001108,4,2023,116214
3659911000001102,8,2019,98453
36599211000001104,3,2021,2857
36599411000001100,9,2023,29952
36599611000001102,4,2023,116096
36599811000001103,1,2019,35153
36600811000001100,4,2023,104398
36601011000001102,9,2018,35953
36601211000001107,5,2022,55811
36601411000001106,6,2020,61126
36601611000001109,6,2020,32269
3660211000001105,4,2018,69488
3660311000001102,11,2020,85941
36605511000001108,11,2018,116770
36605711000001103,5,2020,94502
36605911000001101,9,2022,103883
36606111000001105,1,2021,50131
36609011000001103,11,2020,62067
3660911000001101,12,2020,12973
36609211000001108,1,2019,110853
36609411000001107,8,2023,67461
36610011000001109,9,2018,116060
36610411000001100,8,2023,118861
36610711000001106,11,2023,56600
36611211000001105,9,2019,121127
36612511000001100,2,2021,69979
36613511000001107,11,2023,94496
36613711000001102,10,2019,79057
3661611000001102,4,2021,101479
36616211000001102,1,2019,117639
3661711000001106,4,2018,104398
36619711000001104,7,2019,110276
36620711000001103,7,2021,3136
36621211000001104,9,2022,10606
36621411000001100,9,2019,24359
3662411000001105,9,2022,824
3663011000001105,7,2021,6318
3663411000001101,12,2021,16163
36647211000001107,5,2023,85399
366511000001107,6,2018,78432
36656111000001102,2,2021,118115
3666011000001102,7,2023,117413
366611000001106,8,2018,20293
3666411000001106,10,2023,6338
36666311000001106,3,2020,108938
36666511000001100,6,2018,5470
3666711000001100,12,2022,18854
3667011000001104,5,2022,90737
3667311000001101,12,2020,77911
3667911000001100,7,2020,78836
366811000001105,8,2020,119564
3668211000001108,2,2021,50849
3668511000001106,9,2020,91634
3669011000001108,4,2019,73917
36692211000001102,9,2018,86097
3669611000001101,12,2022,43478
36697611000001102,9,2022,52806
36698411000001101,6,2019,42291
36699111000001104,9,2019,34104
36700011000001104,7,2022,102204
36700311000001101,10,2023,6821
3670111000001107,2,2023,48086
3670511000001103,1,2022,52147
36711000001108,12,2018,58393
3671411000001106,11,2019,68923
3671811000001108,7,2018,50804
3671911000001103,7,2020,9309
3672511000001102,7,2019,80831
36725911000001100,10,2019,99315
36727311000001109,4,2020,45429
36727511000001103,4,2021,21908
36728011000001107,4,2021,88738
36728811000001101,11,2020,14902
3672911000001109,5,2018,48761
36729811000001108,9,2022,25810
36730611000001101,6,2019,122981
36731011000001104,10,2023,25713
36732111000001108,4,2018,74351
36732311000001105,10,2020,65147
3673311000001103,5,2023,38446
36734011000001101,4,2020,74613
3673411000001105,12,2022,78856
36736411000001102,2,2018,49901
3673711000001104,12,2018,23614
36737211000001104,8,2018,123242
36739211000001105,8,2020,114309
36739811000001106,5,2021,98767
3674011000001104,6,2020,113240
36740411000001103,8,2022,16019
367411000001105,7,2021,70711
36741411000001107,3,2023,82726
3674211000001109,5,2021,76862
3674511000001107,8,2022,118249
3674611000001106,2,2020,16871
367511000001109,3,2020,109631
36751811000001106,3,2020,93718
3675211000001105,6,2018,37503
3675411000001109,11,2020,112091
3675511000001108,3,2021,69107
36755911000001104,7,2022,21376
36756111000001108,6,2018,49909
36756311000001105,12,2023,70706
3675811000001106,5,2022,114887
3676011000001109,6,2021,22973
367611000001108,3,2019,30483
3676211000001104,4,2023,84718
36762711000001104,7,2020,63901
36763811000001104,3,2021,97659
3676411000001100,10,2023,99424
36765111000001107,8,2020,78633
36765311000001109,11,2023,91591
36765711000001108,6,2018,2657
36765911000001105,7,2023,43561
36766111000001101,6,2021,69135
36769511000001100,10,2020,118399
36770111000001107,4,2020,67863
36771011000001102,11,2022,59706
367711000001104,9,2020,41001
36773111000001100,1,2022,25702
36777711000001109,8,2020,13158
36777911000001106,12,2020,35704
36778311000001106,1,2019,21365
367811000001107,12,2018,39349
36781911000001106,3,2019,72643
36782111000001103,9,2022,117535
36785011000001109,11,2020,49999
3678511000001100,4,2020,38331
3678811000001102,9,2023,22384
367911000001102,10,2021,28832
3679111000001102,4,2023,103350
3679711000001101,1,2022,84325
36797911000001102,7,2019,117415
36801511000001103,8,2022,74389
36801711000001108,8,2021,102504
36802111000001102,1,2018,68367
36802311000001100,12,2018,47755
36802511000001106,6,2021,69499
36802711000001101,7,2018,71456
36802911000001104,2,2021,38637
3680311000001100,10,2018,102815
36803111000001108,11,2019,77575
36803511000001104,12,2021,14418
36803711000001109,5,2022,15230
36803911000001106,6,2023,107684
36805111000001109,2,2023,43958
36805311000001106,9,2021,8060
36805511000001100,10,2021,30813
36806011000001104,9,2022,91575
36806211000001109,7,2021,123115
36806411000001108,1,2021,64200
36807511000001109,8,2018,85656
36807711000001104,3,2018,588
36808011000001100,4,2020,115386
3680911000001104,6,2018,123253
36809311000001108,10,2020,43050
36809511000001102,1,2019,114479
36809711000001107,5,2018,88961
36811000001100,11,2023,40175
36812911000001101,10,2023,89382
3681311000001105,3,2018,89825
36813311000001107,7,2022,6900
36813411000001100,11,2022,2961
36813711000001106,3,2020,36839
36813811000001103,11,2021,113325
36814111000001107,11,2021,47750
36814211000001101,8,2022,430
36814511000001103,3,2021,30737
36814711000001108,6,2021,82409
36814911000001105,7,2022,51024
36815111000001106,12,2022,3165
36815211000001100,9,2022,108266
36815711000001107,12,2022,42580
36816411000001105,7,2023,34861
36816911000001102,3,2022,116542
36817311000001100,8,2022,113628
36817911000001104,9,2019,58499
36818711000001100,12,2021,18954
36818811000001108,10,2023,115701
36819111000001108,12,2019,4048
36819711000001109,2,2023,21357
36819911000001106,3,2023,119550
36820311000001106,5,2020,25530
36820711000001105,12,2019,57491
36820911000001107,11,2021,77979
368211000001105,3,2018,74948
36821711000001102,11,2018,72280
3682211000001109,1,2020,60447
36822311000001105,9,2019,118035
36822511000001104,1,2019,92563
36822711000001109,8,2018,98629
36823011000001103,5,2018,67325
36824511000001109,8,2018,33024
36824711000001104,11,2018,42522
3682511000001107,6,2019,55706
36826011000001106,12,2019,7575
36826211000001101,2,2021,81401
36827911000001108,6,2021,90745
36828111000001106,6,2022,92919
36828311000001108,4,2022,20631
36828511000001102,8,2023,77231
36828711000001107,7,2022,56360
36828911000001109,3,2019,896
36829111000001104,6,2020,57332
36829311000001102,6,2018,62835
36829511000001108,8,2018,61743
36829711000001103,3,2018,75738
36829911000001101,7,2021,52709
36830111000001107,1,2021,119673
36830311000001109,6,2020,9507
36830511000001103,5,2019,47111
36830711000001108,7,2023,121867
36830911000001105,10,2018,113765
36832211000001100,6,2019,60117
36832611000001103,5,2021,109357
36832811000001104,2,2022,93668
36833211000001106,10,2021,77293
36833411000001105,10,2023,113116
36833611000001108,12,2021,55479
36833811000001107,6,2021,46775
36834011000001104,11,2022,27498
36834211000001109,2,2022,109591
36834411000001108,2,2021,88331
36834611000001106,12,2023,11940
36835211000001105,6,2020,63758
36836811000001103,2,2022,69770
36838711000001105,9,2023,52695
36839011000001103,8,2022,97041
36839511000001106,7,2022,53268
3684011000001105,12,2023,92696
36843011000001100,7,2018,123335
3684311000001108,8,2018,41246
36844011000001103,1,2018,78578
36844311000001100,4,2022,6800
36847611000001104,1,2018,3744
36847811000001100,10,2023,112067
3684811000001104,2,2019,102406
36848211000001102,2,2018,42721
36848411000001103,3,2023,8627
36848611000001100,1,2022,59542
36848811000001101,12,2021,96433
36849311000001104,3,2023,50415
36849811000001108,2,2022,45925
36850111000001108,8,2021,29585
36850311000001105,7,2022,36073
36850711000001109,6,2022,48619
36850911000001106,9,2023,16016
36854511000001108,12,2019,35570
36854811000001106,12,2018,23015
36855011000001101,2,2021,74197
3685511000001101,6,2022,71773
36855211000001106,3,2018,44575
36855411000001105,12,2023,70641
36855611000001108,8,2019,4217
36855811000001107,3,2022,24784
36856011000001105,1,2023,13734
36856211000001100,3,2018,49333
36856411000001101,10,2018,28656
36856611000001103,1,2021,83164
3685711000001106,5,2018,13873
36857111000001109,3,2018,90625
36857411000001104,1,2019,23772
36857811000001102,6,2019,62641
36859211000001109,8,2020,35335
36859611000001106,5,2019,41639
36860511000001106,6,2023,36202
368611000001107,11,2018,113805
3686111000001104,7,2018,11745
36861411000001103,5,2020,64938
36861811000001101,7,2023,47967
36862011000001104,2,2018,293
36862311000001101,10,2018,18567
36862711000001102,7,2018,59964
36863211000001103,8,2023,16091
36863511000001100,5,2021,121149
36863911000001107,3,2019,20522
36864311000001108,8,2022,100703
3686511000001108,3,2019,86880
36865111000001105,2,2020,48307
3686611000001107,8,2020,59192
36867911000001103,5,2019,121269
36868311000001103,5,2022,14543
36868411000001105,7,2022,13919
36868711000001104,5,2022,37179
36869111000001107,4,2021,74503
36869311000001109,10,2021,78570
36869511000001103,11,2019,16406
36869611000001104,8,2020,51471
36869911000001105,2,2020,18281
36870211000001104,5,2020,85761
368711000001103,1,2020,1564
36871111000001104,11,2020,104846
36871511000001108,1,2021,44583
36871911000001101,7,2022,114134
3687211000001107,11,2020,53402
36872511000001100,7,2020,25972
36872911000001107,11,2018,6028
36873111000001103,7,2023,74506
36873311000001101,10,2023,49862
36873511000001107,5,2023,22181
3687411000001106,9,2019,18155
36877211000001100,1,2019,81273
3687911000001103,5,2021,32426
36879211000001106,6,2021,45162
36879411000001105,10,2019,6082
36879611000001108,11,2020,7778
36879811000001107,4,2019,8401
36879911000001102,10,2019,49074
3688011000001101,2,2018,96416
36880211000001106,6,2022,50723
36880411000001105,2,2018,12077
36880511000001109,12,2021,6115
36880811000001107,4,2020,9819
36881011000001105,5,2018,26537
36881211000001100,5,2018,23055
36882811000001108,6,2021,87625
3688311000001103,6,2019,58397
36883111000001107,2,2021,101655
36883311000001109,6,2021,65670
36883511000001103,4,2018,56177
36884111000001109,11,2020,105188
36884311000001106,11,2020,27194
36884511000001100,2,2023,58312
36884711000001105,2,2022,19960
36885311000001105,10,2021,20643
36885711000001109,4,2022,62179
36885911000001106,11,2020,97136
3688611000001108,2,2020,91840
36886311000001100,4,2021,9911
36886511000001106,2,2023,78777
36886711000001101,8,2021,8751
3688711000001104,12,2023,13155
36888711000001102,8,2020,46350
36889711000001106,11,2018,14744
36889911000001108,1,2023,101168
36890111000001104,12,2020,111894
36890311000001102,2,2019,56576
36890511000001108,2,2022,104472
36890711000001103,10,2023,97840
36890911000001101,9,2023,25422
368911000001101,11,2018,18045
36891111000001105,10,2019,61147
36891411000001100,8,2018,114342
3689411000001102,4,2022,39634
36894611000001100,8,2023,11121
36895511000001103,5,2022,92542
3689711000001108,10,2019,96751
36897711000001102,12,2019,28109
36898011000001103,12,2022,27529
36899111000001109,2,2019,114193
36899311000001106,8,2019,122860
36899511000001100,4,2018,54317
36899711000001105,1,2018,55388
36899911000001107,8,2022,3218
36900411000001101,2,2020,36062
36900611000001103,3,2018,62584
36901711000001104,3,2022,33475
36901911000001102,6,2023,60342
36902311000001107,2,2021,92546
36902511000001101,8,2023,80812
36902711000001106,11,2021,2685
36905711000001102,4,2023,20443
36905911000001100,12,2021,42233
36906111000001109,11,2021,7006
36908011000001107,7,2020,4878
36909011000001102,2,2020,46012
36910711000001105,8,2020,4949
36911000001105,6,2021,43481
369111000001106,9,2020,24024
36911511000001107,4,2021,89219
36911911000001100,12,2023,31974
36912111000001108,5,2020,61716
36912311000001105,9,2023,82583
36916211000001101,2,2023,13597
36916711000001108,7,2021,24722
36917311000001107,3,2019,83367
36917511000001101,8,2019,43266
36917711000001106,4,2021,54295
36918211000001100,12,2020,12643
36918411000001101,12,2018,43907
36918611000001103,8,2018,111932
36918811000001104,2,2019,7122
36919011000001100,2,2023,58221
36919211000001105,1,2023,74259
36919411000001109,10,2020,56443
36919611000001107,3,2019,79995
36919811000001106,2,2020,51769
36921011000001108,8,2022,105623
369211000001100,10,2023,72997
36921211000001103,3,2020,88595
36921511000001100,11,2019,67270
36922011000001100,2,2021,103809
36922211000001105,2,2018,114656
36922511000001108,1,2021,79249
36922711000001103,9,2019,57481
36922911000001101,1,2019,75688
36924211000001101,9,2018,97516
36924411000001102,6,2018,47866
36924611000001104,12,2021,35780
36924811000001100,2,2020,117014
36925211000001100,9,2018,21871
36925411000001101,7,2020,79314
36925911000001109,6,2019,111394
36926211000001106,7,2023,82671
3692911000001104,2,2021,108103
369311000001108,11,2022,118080
3693111000001108,3,2023,106498
36931511000001102,8,2019,76793
3693511000001104,9,2022,8657
36937211000001105,6,2020,118273
36938511000001107,4,2020,50119
36938811000001105,5,2021,44200
3693911000001106,9,2019,27280
36939311000001107,7,2021,89985
36939711000001106,8,2021,55912
36939911000001108,11,2020,46346
36940111000001101,9,2022,143
36940311000001104,1,2018,24906
3694111000001105,3,2023,40171
3694311000001107,8,2023,88481
36943311000001105,9,2018,101618
36943511000001104,9,2021,79944
36945011000001108,1,2020,70359
3694511000001101,3,2020,28116
36947511000001109,11,2018,37284
36947711000001104,12,2023,61258
36950011000001100,4,2019,109321
3695011000001108,5,2019,93787
3695211000001103,12,2020,40722
3695411000001104,6,2020,119912
3695611000001101,8,2022,79377
3695811000001102,11,2023,63888
3696011000001104,1,2021,100690
3696311000001101,3,2022,41059
3696711000001102,1,2019,2533
36968711000001108,3,2021,58934
36969011000001101,1,2021,67016
3697011000001101,4,2018,30046
3697211000001106,10,2022,50535
3697411000001105,2,2018,84245
36976211000001105,3,2021,45406
36976511000001108,5,2020,61733
3697711000001104,2,2022,95236
3698311000001102,9,2022,74651
3698611000001107,10,2019,17345
3698811000001106,2,2018,19764
3698911000001101,8,2020,20863
3699211000001100,10,2020,70505
3699711000001107,8,2021,53781
3700311000001109,6,2022,27576
3700811000001100,11,2020,117368
370111000001109,5,2021,32112
37012311000001102,2,2021,65525
370195008,7,2019,86589
370211007,3,2020,111463
370238000,4,2019,72386
370261003,9,2022,9634
37026911000001105,6,2023,85743
37027211000001104,5,2020,36687
3702811000001104,4,2019,51326
37029111000001104,3,2019,85156
37030411000001102,11,2018,27051
37031111000001101,9,2018,79309
37031311000001104,12,2019,30351
37031611000001109,5,2020,43620
37032011000001105,3,2019,71913
370322009,9,2023,60103
370329000,8,2021,86935
37033711000001104,3,2022,62314
37035211000001105,3,2023,8859
37036611000001102,2,2018,88053
37036911000001108,9,2023,112165
37037811000001101,6,2018,49617
37038311000001106,10,2018,81850
37039311000001100,9,2022,37364
37039711000001101,12,2023,20702
3704011000001104,9,2022,116448
37040211000001100,4,2021,84143
37040511000001102,8,2022,106762
370411000001104,9,2023,106182
37041511000001109,1,2018,16201
37042311000001107,12,2023,48721
37045811000001105,4,2018,61737
37046111000001109,12,2019,25535
37046711000001105,12,2022,29411
37046811000001102,8,2021,42848
37047311000001109,11,2018,51967
37048411000001103,7,2018,19921
37049711000001100,8,2021,107713
37050711000001109,9,2019,24201
37051311000001100,7,2021,46022
37052611000001104,12,2021,45630
37052811000001100,7,2021,103301
37053111000001101,4,2023,93588
37053711000001100,9,2021,43863
37054011000001100,3,2020,93861
37054211000001105,2,2019,112079
37054411000001109,8,2020,29936
37055311000001103,10,2018,100525
37055511000001109,5,2023,29813
37056211000001100,5,2023,23336
37056411000001101,10,2022,105098
3705711000001103,2,2021,122587
37057111000001109,3,2022,98673
37057311000001106,8,2023,20599
37057611000001101,3,2018,14933
37057811000001102,6,2019,36408
37058211000001104,9,2019,60986
37058411000001100,4,2022,11384
37060011000001103,12,2018,49590
3706111000001105,8,2021,2472
37062811000001105,6,2021,9460
37063711000001105,9,2019,80670
37064011000001105,7,2019,5548
3706411000001100,1,2021,75588
37064211000001100,4,2019,38913
37065011000001109,12,2019,34846
37065411000001100,11,2020,37553
37065911000001108,11,2018,45915
37066011000001100,7,2021,51419
37066811000001106,5,2020,90023
37067311000001104,11,2020,75606
37067611000001109,8,2019,99512
37067911000001103,4,2018,71525
37068211000001106,11,2022,75185
37068511000001109,1,2022,79712
37068811000001107,2,2018,113994
37069211000001101,4,2023,37627
37069611000001104,4,2019,1870
3707011000001107,1,2023,71575
3707511000001104,6,2019,73859
370763001,2,2021,15520
37077111000001106,4,2020,91277
37077611000001103,1,2021,288
37078211000001101,6,2021,91974
37078911000001105,2,2021,72881
37079111000001100,1,2019,30824
37080211000001106,9,2023,117529
37080611000001108,9,2020,97311
3708211000001103,2,2023,54470
37086211000001108,5,2021,34836
37086411000001107,4,2018,30709
37086711000001101,7,2019,10978
37087011000001100,5,2018,88225
37087211000001105,8,2021,13283
37087611000001107,12,2023,87223
3708811000001102,4,2022,31058
37088911000001100,3,2023,116192
37089411000001100,8,2019,111261
37089911000001108,1,2019,38150
37090511000001108,1,2023,93930
37090811000001106,7,2021,73190
3709111000001102,5,2019,91552
37091111000001105,3,2018,31830
37091411000001100,12,2021,112850
37091511000001101,1,2022,21864
37092111000001100,8,2022,67032
37092211000001106,7,2019,99227
37092711000001104,8,2019,43471
37092811000001107,2,2022,29081
37093211000001100,6,2020,120315
37093411000001101,11,2023,60032
37093611000001103,3,2021,59471
37093811000001104,8,2021,21431
37093911000001109,4,2018,40689
37094311000001105,5,2021,77965
37094611000001100,1,2018,111268
37094911000001106,12,2023,34155
37095311000001109,3,2018,12007
37095611000001104,2,2020,27390
37095911000001105,2,2021,2366
3709611000001105,6,2020,4737
37096411000001106,5,2022,65522
37097611000001106,5,2019,29202
37098211000001108,5,2021,95946
37100811000001102,12,2022,42580
37101011000001104,8,2019,22669
